Z	walk_base	walk_1ft	walk_2ft	walk_3ft	walk_4ft	walk_5ft	walk_6ft
952	0.000000049	0.000000049	0.000000049	0.000000049	0.000000049	0.000000049	0.000000000
953	0.000001630	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
954	0.000007010	0.000006940	0.000006940	0.000006930	0.000006930	0.000006930	0.000006930
955	0.000000742	0.000000732	0.000000724	0.000000721	0.000000717	0.000000713	0.000000709
956	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
957	0.000000194	0.000000194	0.000000194	0.000000194	0.000000194	0.000000194	0.000000194
958	0.000000392	0.000000391	0.000000391	0.000000391	0.000000391	0.000000391	0.000000391
959	0.000000675	0.000000675	0.000000675	0.000000675	0.000000675	0.000000675	0.000000675
960	0.000000001	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
961	0.000012000	0.000005890	0.000005130	0.000005010	0.000004730	0.000004680	0.000001310
962	0.000007920	0.000006010	0.000005870	0.000005820	0.000005710	0.000005690	0.000005280
963	0.000002000	0.000001310	0.000001220	0.000001210	0.000000001	0.000000000	0.000000000
964	0.000000124	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
965	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
966	0.000021400	0.000006730	0.000003820	0.000003770	0.000003620	0.000003610	0.000000040
967	0.000000988	0.000000988	0.000000988	0.000000988	0.000000988	0.000000988	0.000000988
968	0.000000760	0.000000759	0.000000759	0.000000759	0.000000759	0.000000759	0.000000759
969	0.000000595	0.000000391	0.000000372	0.000000329	0.000000191	0.000000189	0.000000002
970	0.000000565	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
971	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
972	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
973	0.000000085	0.000000085	0.000000085	0.000000085	0.000000085	0.000000085	0.000000085
974	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
975	0.000002810	0.000000006	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
976	0.000002350	0.000000770	0.000000767	0.000000766	0.000000761	0.000000757	0.000000754
977	0.000000021	0.000000021	0.000000021	0.000000021	0.000000021	0.000000021	0.000000021
978	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
979	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
980	0.000002430	0.000000295	0.000000291	0.000000291	0.000000291	0.000000291	0.000000290
981	0.000014000	0.000000024	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
982	0.000001760	0.000000003	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
983	0.000000005	0.000000005	0.000000005	0.000000005	0.000000005	0.000000005	0.000000005
984	0.000000008	0.000000008	0.000000008	0.000000008	0.000000008	0.000000008	0.000000007
985	0.000000038	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
986	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
